split,group,image,file_name,width_px,height_px,objects,is_background
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_004916.jpg,g01_004916.jpg,924,616,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_004921.jpg,g01_004921.jpg,550,309,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_004931.jpg,g01_004931.jpg,640,640,4,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_004957.jpg,g01_004957.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_004979.jpg,g01_004979.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005001.jpg,g01_005001.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005039.jpg,g01_005039.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005051.jpg,g01_005051.jpg,640,640,5,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005068.jpg,g01_005068.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005086.jpg,g01_005086.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005108.jpg,g01_005108.jpg,480,360,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005139.jpg,g01_005139.jpg,640,360,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005140.jpg,g01_005140.jpg,198,360,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005144.jpg,g01_005144.jpg,640,360,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005148.jpg,g01_005148.jpg,640,640,4,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005156.jpg,g01_005156.jpg,640,360,4,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005169.jpg,g01_005169.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005181.jpg,g01_005181.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005184.jpg,g01_005184.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005199.jpg,g01_005199.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005239.jpg,g01_005239.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005280.jpg,g01_005280.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005311.jpg,g01_005311.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005314.jpg,g01_005314.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005345.jpg,g01_005345.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005364.jpg,g01_005364.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005379.jpg,g01_005379.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005410.jpg,g01_005410.jpg,259,194,34,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005414.jpg,g01_005414.jpg,187,269,62,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005422.jpg,g01_005422.jpg,1600,900,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005426.jpg,g01_005426.jpg,1200,800,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005443.jpg,g01_005443.jpg,1179,975,73,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005465.jpg,g01_005465.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005492.jpg,g01_005492.jpg,250,250,8,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005503.jpg,g01_005503.jpg,250,250,6,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005508.jpg,g01_005508.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005515.jpg,g01_005515.jpg,650,396,20,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005540.jpg,g01_005540.jpg,640,435,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005560.jpg,g01_005560.jpg,250,250,31,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005574.jpg,g01_005574.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005575.jpg,g01_005575.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005618.jpg,g01_005618.jpg,620,348,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005636.jpg,g01_005636.jpg,765,701,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005664.jpg,g01_005664.jpg,4000,3000,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005719.jpg,g01_005719.jpg,640,360,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005729.jpg,g01_005729.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005754.jpg,g01_005754.jpg,1280,720,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005764.jpg,g01_005764.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005795.jpg,g01_005795.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005805.jpg,g01_005805.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005821.jpg,g01_005821.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005863.jpg,g01_005863.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005882.jpg,g01_005882.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005926.jpg,g01_005926.jpg,250,250,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005931.jpg,g01_005931.jpg,250,250,9,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005948.jpg,g01_005948.jpg,1280,720,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005968.jpg,g01_005968.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005975.jpg,g01_005975.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_005978.jpg,g01_005978.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006050.jpg,g01_006050.jpg,640,640,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006055.jpg,g01_006055.jpg,640,640,5,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006066.jpg,g01_006066.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006119.jpg,g01_006119.jpg,640,640,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006127.jpg,g01_006127.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006202.jpg,g01_006202.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006210.jpg,g01_006210.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006212.jpg,g01_006212.jpg,1200,800,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006217.jpg,g01_006217.jpg,2000,1500,28,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006225.jpg,g01_006225.jpg,800,757,71,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006228.jpg,g01_006228.jpg,3200,1680,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006233.jpg,g01_006233.jpg,230,220,57,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006253.jpg,g01_006253.jpg,281,180,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006268.jpg,g01_006268.jpg,1200,800,109,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006276.jpg,g01_006276.jpg,640,360,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006292.jpg,g01_006292.jpg,1280,720,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006305.jpg,g01_006305.jpg,320,320,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006312.jpg,g01_006312.jpg,1280,720,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006372.jpg,g01_006372.jpg,425,240,5,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006382.jpg,g01_006382.jpg,534,401,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006390.jpg,g01_006390.jpg,750,494,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006397.jpg,g01_006397.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006456.jpg,g01_006456.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006483.jpg,g01_006483.jpg,5568,3712,5,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006485.jpg,g01_006485.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006529.jpg,g01_006529.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006538.jpg,g01_006538.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006544.jpg,g01_006544.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006548.jpg,g01_006548.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006549.jpg,g01_006549.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006571.jpg,g01_006571.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006573.jpg,g01_006573.jpg,640,640,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006593.jpg,g01_006593.jpg,665,443,63,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006597.jpg,g01_006597.jpg,665,499,28,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006616.jpg,g01_006616.jpg,640,360,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006625.jpg,g01_006625.jpg,1280,720,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006654.jpg,g01_006654.jpg,1200,900,4,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006659.jpg,g01_006659.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006670.png,g01_006670.png,800,450,6,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006679.png,g01_006679.png,1200,836,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006692.png,g01_006692.png,5568,3712,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006736.jpg,g01_006736.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006746.jpg,g01_006746.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006756.jpg,g01_006756.jpg,640,640,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006791.jpg,g01_006791.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006798.jpg,g01_006798.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006813.jpg,g01_006813.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006866.jpg,g01_006866.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006869.jpg,g01_006869.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006874.jpg,g01_006874.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006884.jpg,g01_006884.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006889.jpg,g01_006889.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006913.jpg,g01_006913.jpg,640,640,4,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006917.jpg,g01_006917.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006925.jpg,g01_006925.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006931.jpg,g01_006931.jpg,640,640,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006933.jpg,g01_006933.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006940.jpg,g01_006940.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006966.jpg,g01_006966.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_006992.jpg,g01_006992.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007008.jpg,g01_007008.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007020.jpg,g01_007020.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007023.jpg,g01_007023.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007042.jpg,g01_007042.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007044.jpg,g01_007044.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007063.jpg,g01_007063.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007067.jpg,g01_007067.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007120.jpg,g01_007120.jpg,275,183,55,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007124.jpg,g01_007124.jpg,665,451,13,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007141.jpg,g01_007141.jpg,262,192,36,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007145.jpg,g01_007145.jpg,663,439,5,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007150.jpg,g01_007150.jpg,1000,600,114,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007178.jpg,g01_007178.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007180.jpg,g01_007180.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007207.jpg,g01_007207.jpg,750,366,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007239.jpg,g01_007239.jpg,590,421,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007240.jpg,g01_007240.jpg,700,400,9,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007245.jpg,g01_007245.jpg,293,165,4,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007252.jpg,g01_007252.jpg,970,697,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007261.jpg,g01_007261.jpg,627,477,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007306.jpg,g01_007306.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007351.jpg,g01_007351.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007360.jpg,g01_007360.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007374.jpg,g01_007374.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007398.jpg,g01_007398.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007429.jpg,g01_007429.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007434.jpg,g01_007434.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007450.jpg,g01_007450.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007455.jpg,g01_007455.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007462.jpg,g01_007462.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007479.jpg,g01_007479.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007492.jpg,g01_007492.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007509.jpg,g01_007509.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007518.jpg,g01_007518.jpg,640,640,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007528.jpg,g01_007528.jpg,640,640,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007542.jpg,g01_007542.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007565.jpg,g01_007565.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007574.jpg,g01_007574.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007580.jpg,g01_007580.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007612.jpg,g01_007612.jpg,640,640,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007613.jpg,g01_007613.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007619.jpg,g01_007619.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007634.jpg,g01_007634.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007652.jpg,g01_007652.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007658.jpg,g01_007658.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007669.jpg,g01_007669.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007712.jpg,g01_007712.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007745.jpg,g01_007745.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007750.jpg,g01_007750.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007753.jpg,g01_007753.jpg,250,250,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007778.jpg,g01_007778.jpg,250,250,4,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007785.jpg,g01_007785.jpg,250,250,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007788.jpg,g01_007788.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007812.jpg,g01_007812.jpg,960,540,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007815.jpg,g01_007815.jpg,600,338,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007887.jpg,g01_007887.jpg,300,201,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007940.jpg,g01_007940.jpg,640,640,7,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007954.jpg,g01_007954.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007957.jpg,g01_007957.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007963.jpg,g01_007963.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_007974.jpg,g01_007974.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008000.jpg,g01_008000.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008005.jpg,g01_008005.jpg,640,640,4,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008006.jpg,g01_008006.jpg,640,640,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008086.jpg,g01_008086.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008100.jpg,g01_008100.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008180.jpg,g01_008180.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008202.jpg,g01_008202.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008239.jpg,g01_008239.jpg,250,250,4,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008271.jpg,g01_008271.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008280.jpg,g01_008280.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008281.jpg,g01_008281.jpg,250,250,6,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008289.jpg,g01_008289.jpg,250,250,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008309.jpg,g01_008309.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008318.jpg,g01_008318.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008321.jpg,g01_008321.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008347.jpg,g01_008347.jpg,1024,768,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008349.jpg,g01_008349.jpg,460,260,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008376.jpg,g01_008376.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008380.jpg,g01_008380.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008424.jpg,g01_008424.jpg,250,250,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008446.jpg,g01_008446.jpg,250,250,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008480.jpg,g01_008480.jpg,1024,768,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008487.jpg,g01_008487.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008519.jpg,g01_008519.jpg,640,640,7,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008541.jpg,g01_008541.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008566.jpg,g01_008566.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008633.jpg,g01_008633.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008646.jpg,g01_008646.jpg,640,640,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008667.jpg,g01_008667.jpg,1024,676,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008670.jpg,g01_008670.jpg,2144,1424,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008690.jpg,g01_008690.jpg,360,360,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008702.jpg,g01_008702.jpg,480,848,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008728.jpg,g01_008728.jpg,620,301,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008752.jpg,g01_008752.jpg,640,360,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008786.jpg,g01_008786.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008787.jpg,g01_008787.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008798.jpg,g01_008798.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008813.jpg,g01_008813.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008822.jpg,g01_008822.jpg,640,640,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008823.jpg,g01_008823.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008831.jpg,g01_008831.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008835.jpg,g01_008835.jpg,640,640,5,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008836.jpg,g01_008836.jpg,640,640,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008838.jpg,g01_008838.jpg,839,433,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008851.jpg,g01_008851.jpg,540,360,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008910.jpg,g01_008910.jpg,540,360,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008924.jpg,g01_008924.jpg,742,553,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008929.jpg,g01_008929.jpg,640,640,7,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008935.jpg,g01_008935.jpg,768,512,8,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008936.jpg,g01_008936.jpg,640,640,1,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_008947.jpg,g01_008947.jpg,640,640,3,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_009012.jpg,g01_009012.jpg,700,394,2,0
test,01,datasets\fire_vn_yolo11seg_v1\images\test\g01_009040.jpg,g01_009040.jpg,720,405,2,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000008.png,g02_000008.png,772,395,6,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000011.jpg,g02_000011.jpg,480,318,1,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000012.jpg,g02_000012.jpg,1024,576,2,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000026.png,g02_000026.png,1128,989,1,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000046.jpeg,g02_000046.jpeg,194,260,2,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000061.jpg,g02_000061.jpg,870,554,6,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000077.jpeg,g02_000077.jpeg,299,168,9,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000087.jpg,g02_000087.jpg,711,530,19,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000088.jpg,g02_000088.jpg,1029,668,2,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000098.jpg,g02_000098.jpg,830,516,3,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000102.jpg,g02_000102.jpg,800,600,2,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000105.jpg,g02_000105.jpg,1024,768,2,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000115.jpeg,g02_000115.jpeg,660,494,6,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000118.png,g02_000118.png,1024,559,5,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000134.jpg,g02_000134.jpg,660,371,3,0
test,02,datasets\fire_vn_yolo11seg_v1\images\test\g02_000135.webp,g02_000135.webp,640,431,6,0
