group,source_key,file_name,path,annotations,content_hash,dhash
05,7932fae9fe4dd7da,img_01_002038.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002038.jpg,0,08e5a8333d740b6631eec62b909762209680dd79,1085243553608600583
05,21728e96e255d40c,img_01_002039.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002039.jpg,0,9e35260200d642d236330f9543ac2e3d3734b532,10349007819567439548
05,61e2d4ecfd4cc65a,img_01_002040.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002040.jpg,0,2e4535005bf3554c848b329ec79d546e22ecf881,435599050069380397
05,5dbe01dfbe937c72,img_01_002041.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002041.jpg,0,979f737d838486170841a5302b7911137e7950c3,11828171942361702167
05,fd9552bc967dd7eb,img_01_002042.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002042.jpg,0,da30d32a4bfe1be34a09f596bca8e676b41c30ee,2020289730942258578
05,e47d675b42825c35,img_01_002043.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002043.jpg,0,b71963cac3b968be2f567dd617eef53eb869b6cb,9169116837938027871
05,0c99dd9ae4414cce,img_01_002044.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002044.jpg,0,14302876f78f89052c3b63b702daabb4343f96a4,8463243482878815114
05,4267b3b3d59d6649,img_01_002045.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002045.jpg,0,283d1d70b3f2856e9430e3f4ea4d8958f0b87d14,15983221815898895132
05,7d0bf42b28b79639,img_01_002046.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002046.jpg,0,357dd71a756fb91f7a98a6d600e19a05b15c0a55,515493262939488987
05,a43dcc3937387a76,img_01_002047.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002047.jpg,0,f1b0ee78d816458d3fb75eee308f268485644a94,72058921637841743
05,070a1175f39bbac1,img_01_002048.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002048.jpg,0,56c4f0529eb8f515cdcb4f456a8750391b6bbbb5,218150554862328719
05,98738b89634733b2,img_01_002049.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002049.jpg,0,375964259d00d33215b595f34cdb871b92352d0f,296361182176
05,58f88e726fa5d156,img_01_002050.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002050.jpg,0,76dcc4d872f4d953b485725d0dc88cab6dfe0458,7436319357938450060
05,62335b36d173a3b5,img_01_002051.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002051.jpg,0,459cc9752fc33e1ad0f452ce4125159088d63f48,17237275911066439519
05,8fa0b51d1a58ef36,img_01_002052.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002052.jpg,0,58087f38b9e1927eeceb70ff2db20a6460a6bb8f,18623679534272279
05,c4cdb284c3527256,img_01_002053.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002053.jpg,0,749458e0b5e642d6a0be2a2c23ab1af4016644cb,17237275842346962271
05,3c2ac1c9360730fe,img_01_002054.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002054.jpg,0,fe30a39300298d6751d87246e345e78c8e311213,26023497487
05,464226f6d787f0a6,img_01_002055.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002055.jpg,0,c6b566a4da64129526509a1d48f471782625f27d,434324029223407375
05,ae8627bb307c2a41,img_01_002056.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002056.jpg,0,816791bb0a068e50e5764a5a7086a13c6e932e67,15410999462502108191
05,64415d744e47ed92,img_01_002057.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002057.jpg,0,9cb053ab07e72ae6a313bea4dd396a5d53767a2e,2819641668461823503
05,dd329868158cc2b7,img_01_002058.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002058.jpg,0,d4a4dac569df305f5d808b0e32ee7d30dc29b64b,15634659033641848679
05,991dcb7edc2a3575,img_01_002059.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002059.jpg,0,8361e00e8b2f54bfddef9e03b3c592b423588063,9699258915861098655
05,7dd37e8cd67d5610,img_01_002060.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002060.jpg,0,fed3b8639686c2d78499fa87b544391a69b9a7f6,9076863692462595775
05,7194ee797d5186b1,img_01_002061.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002061.jpg,0,9befc22f90f5904b6442a32fc59be12a06c33dd1,8537756258507515933
05,7ca1c9415bbb98a8,img_01_002062.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002062.jpg,0,240b0e5ca2d22475be20a05dffc36613985f0260,1881606135322950974
05,d8cb0ead93f7f82c,img_01_002063.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002063.jpg,0,d628003b7531aa1098de5f93ced9a651c058e6ce,507582165507584604
05,44b9dcd36aaa77fa,img_01_002064.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002064.jpg,0,bb5ca1efaa986458581c742a452a36f1c172dd6b,2441090471524275863
05,d6632a3b3c77ec62,img_01_002065.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002065.jpg,0,fb67d2ff549757b8b7b7816f79a6f7fa6f3554b9,2242527688181223181
05,f1a4fed943827579,img_01_002066.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002066.jpg,0,08a3ec967737c36bde161455a24b8353875f8656,4557501808520148805
05,ef6df02dfe82388b,img_01_002067.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002067.jpg,0,bb22117d67620169f9dd50e80bbcaa06f7456705,2523989702587433525
05,79ee9ab1d016887d,img_01_002068.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002068.jpg,0,a9c39d59cda5aeae760219e910389afec2c52bef,4481052819557127985
05,075df1f9825edae9,img_01_002069.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002069.jpg,0,754048624ee116e1c7134777d53d9d6c0eb499ae,530596888638381621
05,a5bf9ffcceae7b4b,img_01_002070.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002070.jpg,0,1e3dee24fe952d527a303761ff0d3158dee2586c,2816885350692891403
05,9b7965e427712f3e,img_01_002071.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002071.jpg,0,23f02dba8a29d655cf8ef62368ac5a5cc2fdd5ca,9043034278138508401
05,bbb2e5d83da3917b,img_01_002072.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002072.jpg,0,a517562131d3f1533ad4b2d5a610756956c1ceb3,15271971846560500100
05,e0818dc6e1dac262,img_01_002073.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002073.jpg,0,5cf8281f7c1eb9098eb4f1299b3304296e88d25e,2812812819319454535
05,6959bee52e224675,img_01_002074.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002074.jpg,0,37b529c5de53d3f301865da5de32441979533f7b,1089623750302597851
05,21969284ec104f5d,img_01_002075.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002075.jpg,0,318b9ef103f22449fc9f5db043fd0a8cb5961e22,1225270473672212929
05,bf6007e3da4f7b62,img_01_002076.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002076.jpg,0,72e50569f4331ea56433e0e582dc61f1cf2f468c,2387020410030602593
05,3e26277e2c50e347,img_01_002077.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002077.jpg,0,2e6d088fedd2c368e41418aa61233024d3f4b342,7440312043486477121
05,4ae0490929882685,img_01_002078.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002078.jpg,0,520d1c6bab538a46fcb13b3715f5f1c382a49bf9,4109505833119192883
05,37b9f0af77aca181,img_01_002079.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002079.jpg,0,e32181ff277d9ea08355f3902afc919fe65fa324,3469994686032582449
05,3adfc577122f0c61,img_01_002080.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002080.jpg,0,efdf1df82ba64211d0f77ff7875717e0ebb00cc3,616843449229996405
05,53e8de7f92f830d1,img_01_002081.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002081.jpg,0,bebcaf27480bbb91cf44b842cff81c9930a48ff4,38448895411949841
05,2c039422aac3bad8,img_01_002082.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002082.jpg,0,ed32e1f91c04c83654584514384900e3428f3c92,1265824416285898903
05,30f56a5b637cbf62,img_01_002083.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002083.jpg,0,2a53ba8346f21ca0f5d8a3c8588cbab8c0137290,17940608748905487560
05,31a5635fcedd29d0,img_01_002084.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002084.jpg,0,d098e570b1d345179ad2b7e7e4bdd8f4179e3d2e,4118974576273482181
05,84fd1a5e04681e8f,img_01_002085.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002085.jpg,0,ea9443d0e6ef68f5c1644ae5fd5bbc8a272690bf,2459566017775387140
05,17cf1f4cc510402f,img_01_002086.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002086.jpg,0,9a06327e027807c40ce85f1c67dd69bf1f144e15,16210941981566754965
05,dc1c92270fc30c41,img_01_002087.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002087.jpg,0,558de7d2c25f9335dbd69224fe503071bde76f86,515418117460793199
05,656c9ac7b58495b7,img_01_002088.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002088.jpg,0,1f4c51649d9abb93a1bd6da587c90b3ef88b4089,9549006461174824646
05,aa1825c2b66afa14,img_01_002089.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002089.jpg,0,33fa5bb78ee7d6102d4a0ef559ee9869e7d0f1bc,10289749375426895629
05,4b577b24cbd6489d,img_01_002090.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002090.jpg,0,0fe284feae053f686f648aa6ec0acc7793fed1e4,506381210207636343
05,038eca7593cbd170,img_01_002091.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002091.jpg,0,101a30bdbb92b9dd30ef926afb7f9deb2c4b5fed,506457992866440071
05,abde0ff567ffa519,img_01_002092.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002092.jpg,0,77e78bbee1d7eca7eec891684ae5ee894023f995,3793939118854827415
05,e81db168cd94b2c4,img_01_002093.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002093.jpg,0,3bffd67c24d7b555136f061ca27d0aba6ce4ecbc,10853176179438270111
05,3195f4b46b80a1bb,img_01_002094.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002094.jpg,0,75f45f33fc381267e269cddaa79e2843c0916192,4500920631975948062
05,7c4c751e4eeb95c4,img_01_002095.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002095.jpg,0,c28c596e9d5b53430c32de65085533a8d1bcde65,3174904760864145408
05,e12c983028394808,img_01_002096.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002096.jpg,0,137345bb5cf1303aed88d37c2cc854f1bd1e3df8,16844521164319242723
05,10832bb922e118b9,img_01_002097.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002097.jpg,0,c54954b21e1bcc1262fd28cb8ba318d8441a4ec9,16195309694434073792
05,56e00cb890e5dbff,img_01_002098.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002098.jpg,0,1e6eba2f636f9ddb5f20fad75416b29814e45984,15124323633661243549
05,ee8364f2525fec4e,img_01_002099.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002099.jpg,0,d08b802ca259fdab709a2fe95abe365d9721f68e,9698669593795208095
05,056ee135955de00d,img_01_002100.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002100.jpg,0,0b45e216356fbd16107802098d0afbab1961f2be,4123460030813399453
05,6bb8de44379ea471,img_01_002101.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002101.jpg,0,80975e24057f820813fee6343c4450d00ce7898b,14107975916725496289
05,bf555faad10ea743,img_01_002102.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002102.jpg,0,e00b2062dd22a4a24d42557cd0d3ec8c425e1502,506522122523237889
05,3a9cce5babfea0a1,img_01_002103.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002103.jpg,0,6dda02ffd536dc156fa9785d22e008e12f8b0009,9477418996419450782
05,967fee05946ecb3c,img_01_002104.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002104.jpg,0,72789ed83e619018ef4c55d009549a4ac96995f6,2133608675805993264
05,4ab45483a83ff116,img_01_002105.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002105.jpg,0,8c3ef4fd9fa9d56fc6705fe770225f708375b8b9,4340514096271323805
05,2289dce043903e94,img_01_002106.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002106.jpg,0,9ad2c9736e0fbdc87cf65cfdebf954e2584702f5,8725891767907227933
05,940006f9411263c5,img_01_002107.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002107.jpg,0,6c9ae57e83125468174196768a79816a985e7387,9497907277289665175
05,d0fbff3e4fa56e13,img_01_002108.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002108.jpg,0,ca5a5611b5f10a857ee06a862dba42604650f551,4485049560960580284
05,2c052ad0e06fdaf7,img_01_002109.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002109.jpg,0,b536c5ca6fa61ca6603a5d9815241a43087ac6ed,16693513598709202093
05,77967a3f021c7aee,img_01_002110.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002110.jpg,0,edcc3feff77d9e76bc0d0c747f781571d89fcf80,508635228418285087
05,21664925bb9422fc,img_01_002111.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002111.jpg,0,0dbfdb66e61a12c4dd5c88c15ce368b7b9ab1768,1121280680523477655
05,093fbe102bc72878,img_01_002112.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002112.jpg,0,5f414889ba2014f089b5b560875aa3a3c4f00b82,14348218336985210383
05,0c4ec38347d688f0,img_01_002113.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002113.jpg,0,845989ecbff3bf930b87fb127922bc39bbc9e09f,16483282861789362400
05,6487c987261e4958,img_01_002114.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002114.jpg,0,c812db3fc66c80f6d2bed39b65b0de5929bd70bf,6790907788350165891
05,cf595bba996fa954,img_01_002115.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002115.jpg,0,b99fed31e2e0e356786008836b7a38e98700807d,1390571371815214863
05,e6903129fca30d82,img_01_002116.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002116.jpg,0,c83e8cb76ab2891a451cdf1ddc767ae71943a685,17327632102883550921
05,d2ef8b14b76b3f0c,img_01_002117.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002117.jpg,0,fc2d938f48449957aa41d0829164b5342bcd8881,7450976659346493970
05,98e2482cb36a6090,img_01_002118.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002118.jpg,0,69b284a09c139e6c8199449960f3525a33800de6,16204202442299437241
05,b88faccac19ef1f2,img_01_002119.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002119.jpg,0,0ddb227c65dcbc60dc164641808422c9ad5f4df3,4330310386397836447
05,836177f8b2d3025f,img_01_002120.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002120.jpg,0,371c5e6a298ed71da9927cee0d6c8ff36a0c7ddc,1772233622393307600
05,1dc970d5cebc7ae7,img_01_002121.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002121.jpg,0,c31b92408cd13837f337addedfaa7a2f12794308,4123389644871727767
05,8fb24905eff0b956,img_01_002122.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002122.jpg,0,7bc0840133a126db31794ae688172841ca1c2e3d,9331829114250822032
05,9127182e397bb488,img_01_002123.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002123.jpg,0,151e9ed8e322aaa04d8a4a6d6a4e355ec68e627a,14359454349351529759
05,f6bbdcb6802798c4,img_01_002124.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002124.jpg,0,661edc9f9e3bac57c10d421a2a6a903fa709fd0e,3395465745897824062
05,2d1f5e6cd39c06cb,img_01_002125.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002125.jpg,0,d2af0c3bafb8feb96cec9068a901ee879c0176c4,17977030698079181144
05,5a20bb7b08581273,img_01_002126.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002126.jpg,0,186c5f8469fff2abf51d63799ed636ef4e2938f6,3763949739314038935
05,4efcd1e670d611fc,img_01_002127.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002127.jpg,0,eb218b25f42e0eb834b95fefc05677fbc93aaae7,4611813597367595072
05,f774349196144dff,img_01_002128.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002128.jpg,0,54c876fe502f53be23de1c4a59406952eee1aff3,14544541080708771991
05,2313486432d69ea0,img_01_002129.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002129.jpg,0,f9b108ecf04384a08dd58768bba898ed21bd9173,944802295739850288
05,71427d1e1ce950ee,img_01_002130.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002130.jpg,0,67a1fd64350fe09148c55424ec47536d737d0285,4051054609504082663
05,30dd0882ec224ed9,img_01_002131.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002131.jpg,0,9b9d3972d5bd44ec85c4f173b745b753ad559a71,17578659820976059876
05,941ae8ed47900d91,img_01_002132.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002132.jpg,0,3dde09df228775d5e2b1784c92025980dc7614fc,13889172033218368194
05,71dca7126999d86e,img_01_002133.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002133.jpg,0,a6eff5ba2a29fedf57c728f85404cd038e0ab15e,11038521372773081759
05,2ff1af51f47af775,img_01_002134.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002134.jpg,0,53a74af7b2e4f2a89a4e95ad6d638c56ca491f14,10240671175630163000
05,59f3ae502f60a905,img_01_002135.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002135.jpg,0,ebba4aecdbff8ea0b7d1d7eb4d13411beb99aecf,800261519151542687
05,2cfd13b5bdd7a4eb,img_01_002136.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002136.jpg,0,cf6d11c70f15323d93f82d499a7ccc844a183acc,18031353220294080671
05,12a6aa6417cf29ef,img_01_002137.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002137.jpg,0,a6de2f956886d09dee8ad499febe7d5af7a36d74,11280548981173591574
05,50a9e96374808cb7,img_01_002138.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002138.jpg,0,b45e8a678f066dd9bbebcfc76d4eab28508f211b,17181281219047022749
05,0b9829185267ac09,img_01_002139.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002139.jpg,0,33f807e5cd736303374f928bd750c9cf4313e5c8,3390962636162010911
05,7668db5c39c648ed,img_01_002140.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002140.jpg,0,5529b2f03d04de7fe48216d08172c7e682f1ce03,14344865455791112339
05,3e57b72f9260ea63,img_01_002141.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002141.jpg,0,71e7e3db4f6158cf9c11dce1398c7cad78ea1161,7161611002298172231
05,e64da48ed28b2734,img_01_002142.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002142.png,0,389795aa7498c9904df633766c15e2d2744c53c1,16490153143638347125
05,8680511808fb200d,img_01_002143.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002143.png,0,744e15299f242875339fd9819123249e3e1759cb,5558927685583308173
05,7920c32fdace69f6,img_01_002144.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002144.jpg,0,396475e0e131f264dff563d5efadf7e836f4a535,14703189616962932495
05,7f521d247fd08175,img_01_002145.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002145.jpg,0,04553df6b96286114046f875bda7f833066db5c0,13565156267063520
05,87ce464ea83559a0,img_01_002146.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002146.png,0,277a34d34abea3646c522c6e9d040faa63508211,4123922033730197907
05,4d19f09d198f77db,img_01_002147.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002147.png,0,30e9ab4b279d92e025369ec73c39801cd8bab96e,3969675712132747071
05,994841deab5aa631,img_01_002148.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002148.png,0,3d51e9aeced6289621f8800d73296c815b62e77f,10578617754173852868
05,514ddc73d8003430,img_01_002149.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002149.png,0,e7f2b160139094e2e5459a06bb566147fd328f42,2750623381621337453
05,8f3e20cee51447ac,img_01_002150.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002150.png,0,10d5c9f64417d7260122ef7998225a176a2db0f4,434321678747829264
05,595c971848ac3268,img_01_002151.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002151.png,0,496edd40affca0533fe2e61a7ce14591c54b1f02,11297787397196860378
05,b373f993366d387f,img_01_002152.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002152.png,0,89e6d78865c545916a5b76f4b435807406e78e5a,5495755559131683091
05,529e1c91059c2720,img_01_002153.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002153.png,0,39b1d2aaf5e715641ebe338fe8fbf60b1eeb2431,3501486790368893804
05,989dd8124e7401da,img_01_002154.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002154.png,0,063102a7737d42e753792e7cbfd19c0461c290ce,217024959546337087
05,55cd92559811d932,img_01_002155.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002155.png,0,84233a70e271aa935e2baa5c2bf76f20b9638fa4,7633797298002873452
05,c0e000b4815712ed,img_01_002156.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002156.png,0,8c12c261559e133cd5add08befb74cf44a072dba,16712751121649072114
05,87cfe2a77638e33e,img_01_002157.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002157.png,0,f39d9b9b0a770a6e53dc868401a67059681d93ce,9483622696501300042
05,174f53b337a89c8f,img_01_002158.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002158.png,0,f91cc91028f2d347beefc8e032538a1e645b59f3,14180028423654645952
05,660077d789c88d27,img_01_002159.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002159.png,0,cfa9964a7ff9af5d9b3e916eecbbcfbf829ac088,17613606780936150073
05,18e815686ce94514,img_01_002160.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002160.png,0,2a943856abb383072ed8d21b3df936275f8dc6c8,5695658399282476465
05,0f58e63619cc65c1,img_01_002161.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002161.png,4,84f9b2e1246586f23b1eac1f91ef47b4aaee204b,14761934180810289116
05,5bf3e70f23a615fb,img_01_002162.png,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002162.png,11,1f5626c7d871145b9c9102a2e4f00dbe3483a5b5,16841702007780052644
05,12a38ec22dba5920,img_01_002163.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002163.jpg,0,0ecd2976523eac1ccbf332ff04e0b06d1385f20f,17940204955781526489
05,79c5dada885e55b5,img_01_002164.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002164.jpg,0,3503d3b9d0c6aabdfbd510348cce7124fa722bd8,10959818763770344095
05,5c931a3653521b97,img_01_002165.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002165.jpg,0,a4102c5761b599090adbe001ec9d7e0c51cd2c8e,14865483861967424845
05,5d2913f2ebb5b847,img_01_002166.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002166.jpg,0,3fd5ba67f8b6f4b640e1ce5f64153d87542d6f48,3479001885287322929
05,1e5493122eda8c0f,img_01_002167.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002167.jpg,0,ea3132298d9b52228c4c846fe41370f290629071,7444956863790283593
05,b180b6cd8f5bb93b,img_01_002168.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002168.jpg,0,0a97767e53587578914f94a8f2f0a8e014d1333f,7161840265559027495
